source_file,source_name,month,document_type,invoice_number,invoice_date,page,product_code,description,description_note,size,order_unit,quantity,net_price_per_order_unit,goods_value,vat_rate
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,KOP008,KOPPARB STRAW/LIME 15X500 NRB,,,CS,1.0,24.99,24.99,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,KRA001,KRAKEN SPICED DARK RUM 6X70CL,,,EA,1.0,20.49,20.49,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,LIM009,BVC LIME CORDIAL 1LT x12,,,CS,1.0,20.53,20.53,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,MAR009,MARTINI BIANCO 6X75CL,,,EA,1.0,11.95,11.95,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,PAD005,PADDOCK CHARDONNAY 6X75CL,,,EA,10.0,5.11,51.1,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,PAD006,PADDOCK SHIRAZ 75X6,,,EA,9.0,5.03,45.27,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,SMIR03,Smirnoff - Red 6x70cl,,,EA,6.0,12.69,76.14,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,T00031626,DA LUCA PROSECCO 20X24,SHARED ITEM,,CS,1.0,61.2,61.2,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,T00035757,SANTA RITA 8KM MERLOT 75x6,SHARED ITEM,,EA,8.0,6.3,50.4,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,T00037459,OS PULPO NZ SAUV BLANC 75X6,SHARED ITEM,,EA,6.0,8.59,51.54,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,1,T00045890,MAGLIA ROSA PG 10.5% 75X12,SHARED ITEM,,EA,10.0,5.38,53.8,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,2,T00046001,MAGLIA ROSA BLUSH 10.5% 75X12,SHARED ITEM,,EA,4.0,5.46,21.84,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,2,T00046200,WHISP HILLS WHT ZINF 8% 75X6,SHARED ITEM,,EA,4.0,4.09,16.36,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,2,T00046586,GORDONS PINK 35% 70X6,All Business Units,,EA,2.0,13.99,27.98,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,2,T00046710,SANTA RITA 8KM SAUVB 12.5%75X6,MCW & BWL SHARED,,EA,10.0,6.3,63.0,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,2,T00048728,R WHITES SUGAR FREE BIB 7LX1,All Business Units,,CS,1.0,42.94,42.94,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,2,T00048731,PEPSI MAX BIB 7LX1,All Business Units,,CS,2.0,51.88,103.76,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,2,TON004,BSD TONIC 200MLX24,,,CS,1.0,13.68,13.68,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.05 2098.32 3694425_78286129 (1).pdf,6.05 2098.32 3694425_78286129 (1).pdf,2026.06,invoice,3694425,2026-06-08,2,TON005,BSD TONIC LOW CAL 200MLX24,,,CS,2.0,13.68,27.36,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,090425,T.LAGER 11G KEG,small container chg 70p incl,11G,EA,2.0,130.75,261.5,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,400522,O&G PROSECCO BRUT (FC) 6X75CL,,,CS,5.0,34.67,173.35,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,400745,Caledonia Best 30L Keg,,30L,EA,2.0,55.45,110.9,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,400751,Menabrea 4.8% 50L Keg,,50L,EA,2.0,174.01,348.02,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,AMA001,AMARETTO 6X70CL,,,EA,1.0,16.99,16.99,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,BAI001,BAILEYS IRISH CRM 70cl x6,,,EA,2.0,13.09,26.18,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,BLAC06,J.W. BLACK LABEL 6X70CL,,,EA,1.0,25.94,25.94,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,BOM001,BOMBAY SAPPHIRE GIN 70cl x6,,,EA,1.0,23.12,23.12,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,CHI001,CHIVAS REGAL 12Y/O 6X70CL,,,EA,1.0,24.54,24.54,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,FAN015,FANTA ORANGE ICON 24X330 NRB,,,CS,1.0,17.94,17.94,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,GOR003,GORDONS GIN 70cl x 6,,,EA,2.0,12.99,25.98,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,GRE004,GREY GOOSE VODKA 6X70CL,,,EA,1.0,32.1,32.1,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,GUI003,Guinness Draught 30L Keg,,30L,EA,3.0,106.93,320.79,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,HEN009,HENDRICKS GIN 6X70CL,,,EA,1.0,26.1,26.1,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,IRN013,IRN BRU NRB 24 X 330ML NRB,,,CS,1.0,20.26,20.26,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,JAC001,JACK DANIELS 70cl x6,,,EA,2.0,18.99,37.98,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,JAM001,JAMESONS WHISKEY 70cl x6,,,EA,1.0,21.47,21.47,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,1,KOP003,KOPPARB MIXED FRUIT 15X500 NRB,,,CS,1.0,24.99,24.99,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,KOP008,KOPPARB STRAW/LIME 15X500 NRB,,,CS,1.0,24.99,24.99,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,KRA001,KRAKEN SPICED DARK RUM 6X70CL,,,EA,1.0,20.49,20.49,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,PAD005,PADDOCK CHARDONNAY 6X75CL,,,EA,20.0,5.11,102.2,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,PAD006,PADDOCK SHIRAZ 75X6,,,EA,20.0,5.03,100.6,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,RED002,J.W. RED LABEL 6X70CL,,,EA,1.0,18.66,18.66,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,SEV006,7 UP FREE 24X330ML NRB,SHARED ITEM,,CS,1.0,18.05,18.05,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,SMIR03,Smirnoff - Red 6x70cl,,,EA,6.0,12.69,76.14,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,SPI001,CAPT MORGAN SPICED RUM 70cl x6,,,EA,1.0,12.99,12.99,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,T00035757,SANTA RITA 8KM MERLOT 75x6,SHARED ITEM,,EA,11.0,6.3,69.3,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,T00035765,ALMA MORA RESERVE MALBEC 75X6,SHARED ITEM,,EA,7.0,8.04,56.28,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,T00037459,OS PULPO NZ SAUV BLANC 75X6,SHARED ITEM,,EA,10.0,8.59,85.9,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,T00044132,TANQUERAY LONDN DRY 41.3% 70X6,ALL BUSINESS UNITS,,EA,1.0,17.21,17.21,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,2,T00045153,MALIBU 70x6,SHARED SKU,,EA,1.0,10.99,10.99,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,3,T00045890,MAGLIA ROSA PG 10.5% 75X12,SHARED ITEM,,EA,10.0,5.38,53.8,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,3,T00046200,WHISP HILLS WHT ZINF 8% 75X6,SHARED ITEM,,EA,6.0,4.09,24.54,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,3,T00046586,GORDONS PINK 35% 70X6,All Business Units,,EA,2.0,13.99,27.98,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,3,T00046710,SANTA RITA 8KM SAUVB 12.5%75X6,MCW & BWL SHARED,,EA,12.0,6.3,75.6,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,3,T00046734,PEPSI NRB 200x24,,,CS,1.0,13.44,13.44,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,3,T00047689,FAMOUS GROUSE WHISKY 70X6,ALL BUSINESS UNITS,,EA,2.0,12.99,25.98,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,3,T00048731,PEPSI MAX BIB 7LX1,All Business Units,,CS,1.0,51.88,51.88,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,3,TIA001,TIA MARIA 20% 70cl x6,,,EA,1.0,16.4,16.4,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.12  2946.34 3698984_78324780.pdf,6.12  2946.34 3698984_78324780.pdf,2026.06,invoice,3698984,2026-06-12,3,TON004,BSD TONIC 200MLX24,,,CS,1.0,13.68,13.68,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,400522,O&G PROSECCO BRUT (FC) 6X75CL,,,CS,1.0,34.67,34.67,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,400745,Caledonia Best 30L Keg,,30L,EA,1.0,55.45,55.45,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,400751,Menabrea 4.8% 50L Keg,,50L,EA,1.0,174.01,174.01,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,80000672,Menabrea Bionda 0% 24x330ml,,,CS,1.0,22.71,22.71,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,AMA001,AMARETTO 6X70CL,,,EA,1.0,16.99,16.99,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,GLE001,GLENFIDDICH MALT WHKY 70cl x6,,,EA,2.0,26.99,53.98,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,GUI003,Guinness Draught 30L Keg,,30L,EA,1.0,106.93,106.93,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,KOP018,KOPPARB S/LIME ALC FREE 8X500,,,CS,3.0,11.37,34.11,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,PAD005,PADDOCK CHARDONNAY 6X75CL,,,EA,20.0,5.11,102.2,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,PAD006,PADDOCK SHIRAZ 75X6,,,EA,10.0,5.03,50.3,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,SMI010,SMIR RED ICE 24X275ML NRB,,,CS,1.0,22.49,22.49,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,SOU008,APPLE SOURZ 70cl x6,,,EA,1.0,8.77,8.77,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,SOU012,SOURZ CHERRY 70cl x6,,,EA,1.0,8.77,8.77,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,SOU016,SOURZ RASPBERRY 70cl x6,,,EA,1.0,8.77,8.77,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,T00029357,DA LUCA PROSECCO 75X6,SHARED ITEM,,EA,3.0,7.86,23.58,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,1,T00041945,EL CUYO MALBEC 75X6,SHARED SKU,,EA,11.0,6.48,71.28,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00044659,WKD BLUE VODKA PET 275X24,All Business Units,,CS,1.0,25.16,25.16,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00045363,BRITVIC DISPENSE RASPBY 5CLX1,Shared Sku,,EA,1.0,45.0,45.0,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00045365,BRITVIC HALO LEMON 5CLX1,Shared Sku,,EA,1.0,45.0,45.0,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00045890,MAGLIA ROSA PG 10.5% 75X12,SHARED ITEM,,EA,4.0,5.38,21.52,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00046586,GORDONS PINK 35% 70X6,All Business Units,,EA,2.0,13.99,27.98,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00046710,SANTA RITA 8KM SAUVB 12.5%75X6,MCW & BWL SHARED,,EA,5.0,6.3,31.5,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00046734,PEPSI NRB 200x24,,,CS,1.0,13.44,13.44,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00048727,DIET PEPSI BIB 7LX1,All Business Units,,CS,2.0,51.88,103.76,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00048728,R WHITES SUGAR FREE BIB 7LX1,All Business Units,,CS,1.0,42.94,42.94,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,T00048731,PEPSI MAX BIB 7LX1,All Business Units,,CS,1.0,51.88,51.88,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,TON004,BSD TONIC 200MLX24,,,CS,1.0,13.68,13.68,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.19 1476.07 3704017_78369206.pdf,6.19 1476.07 3704017_78369206.pdf,2026.06,invoice,3704017,2026-06-19,2,TON005,BSD TONIC LOW CAL 200MLX24,,,CS,1.0,13.68,13.68,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,400522,O&G PROSECCO BRUT (FC) 6X75CL,,,CS,4.0,34.67,138.68,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,400751,Menabrea 4.8% 50L Keg,,50L,EA,2.0,174.01,348.02,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,COR008,Corona Beer 24x330ml NRB ABI,,,CS,2.0,22.89,45.78,20.0
/Users/xue/Downloads/Bar drinks invoices 2026.1-6/2026.06 Tennet/6.26  1622.84 3708593 _78414264.pdf,6.26  1622.84 3708593 _78414264.pdf,2026.06,invoice,3708593,2026-06-26,1,FAN015,FANTA ORANGE ICON 24X330 NRB,,,CS,1.0,17.94,17.94,20.0
